content,score
Sangat membatu di kala butuh walaupun Terasa berat. Yg penting bisa buat ngembalikan nya..konsisten tepat waktu 👍🏻🙏🏻 Terimakasih shopee pay Sukses,5
sy tidak pernah telat bayar s.pinjam...ketika mengajukan pinjaman lg cukup lama di transfer nya...kedepan nya moga s.pinjam sy bisa naik limit yg cukup tinggi...triaksh shopee..zaenalrahmat724,4
Saya biasa pakai shopee pay. Muncul notifikasi ini saya ragu takut nya penipuan.. Sukses selalu untuk shopee yg selalu mempermudah saya berbelanja harga murah tapi g murahan,5
"Min tambahin limitnya dong min, saya tidak pernah telat dan kali ini langsung bayar semua sebelum jatuh tempo dan gk pernah nunggak juga, krn takut pihak Shopee pay nya gk mau pinjamin lagi 😁,intinya shopeepay is the best 🥰👍",5
"1 akun cuman bisa buat 1 ktp, ribett amat!! Trs kalo yg jualan nya punya 2 akun/lebih. Kan bingung, dana nya jd ngendap ga bisa dicairkan/dipake karna ga bisa diverifikasi 😡😡😤",1
Mudah upgrade dan beda Ama yg lainnya,5
Tidak aman saat digunakan diluar rumah dan keamanannya juga jelek. Saldo mudah terlihat orang lain membuat rawan jadi incaran orang. riwayat transaksi juga gak bisa dikunci,4
Padahal sudah melakukan verifikasi data dengan KTP dll tapi tetap saja akun shoppe belanja yang jadi acuan sehingga saldo tidak bisa digunakan atau di transfer. Jadi tak de gunanya kalian pakai jika akun shoppe di batasi. Rugi duet hangus,1
Aplikasi nya bagus,5
Sangat memudahkan ketika mau belanja keperluan...cara registrasi mudah dan pembayaran nya juga mudah dilakukan.,5
"Pengajuan spayLater ga pernah lolos,alasan nya NIK anda SDH ada di akun lain..SDH di bilang kan brp kali HP saya hilang yg ada shopee nya.ini saya donload lagi.dan saya SDH belanja banyak di shopee ga di ACC juga? Kecewa saya! NIK saya kan cuma satu. Harus nya pihak shopee paham dan ngeri lah.jgn di jadi kan patokan akun yg lalu.! Dulu waktu HP saya hilang juga SDH lapor ke shopee.",1
"Aplikasinya sangat lambat, dan ga ada bedanya déngan shopee. Di sarankan jangan unduh nih aplikasi, kalau ga mau ribét",1
Nomor darurat yang saya masukan aktif kenapa masih suruh masukan nomer yang aktif maksute kpie,1
"Solved. Ternyata ada, hanya saja harus di cari ditempat tersembunyi hehehe. ##Mohon ditambahkan bukti pembayaran yang lebih baik. Mungkin dalam format pdf yang bisa kita download.",5
Kendala transaksi (transfer) yang berlarut-larut. dana tidak masuk ke rekening tujuan.,1
Transfer dr shopeepay pmberitahuan nya berhasil tp knyataan nya sdh 1 minggu gk masuk2 yg di transfer.. untung gk gede uang nya.. saldo shopeepay sdh terpotong.. aplikasi gk jls ini ..,1
Sangat buruk sekali..ajukan paylater ga bs sampai 3 kali ..d undur undur trus..padahal sering belanja d shoppe dan tdk pernah berhutang..,1
"Katanya beli lewat gplay dapat cashback, sama beli pulsa juga dapat cashback kok ini cashback koin nya gak masuk masuk yaa!! Wahh ini aplikasi curang!!!",1
"sejauh ini menggunakan metode shopeepay lebih mudah dan efisien,dan cepat prosesnya mungkin ke depannya setiap pembayaran menggunakan shopeepay bisa ada promo-promo menarik lainnya/cashback lainnya👍🙏",5
"Score limit tinggi tp spaylater dan spaypinjam di bekukan sudah 3 tahun,sudah sering pengajuan untuk bisa di aktifkan kembali tp gak ada respon.tidak konsisten.sangat kecewa",1
"Pelayanan buruk,nyari solusi ke CS shopee bukannya dapat solusi malah tambah pusing,duit receh aja dah berhari hari gak masuk rekening nyari solusi ke CS malah di perumitkan, bayangkan nomimal besar ilang itu duit,pihak shope malah lepas tangan, sungguh sangat kecewa",1
Kurang profesional melayani pelanggan.. Top up ke Shopee pay dr tgl 1 september 2024 sampai sekarang saldonya tidak bertambah sedangkan dr rekening sudah berkurang saldonya..,1
Terlalu mudah proses nya. Walaupun untuk saat ini belum di cairkan tapi saya yakin kalau kita input data yang benar pasti mudah pencairannya.,5
Mudah dalam Berbelanja Baik Barang Premium sampai yg termurah ada di Aplikasi ini & juga didukung dengan Pembiayaan dan sarana Aplikasi lainnya yg mempermudah transaksi,5
"Belanja d shopee puas bgt bnyk kejutan diskon, bisa pke koin buat blanja, pengembalian klaim gk ribet, cm pingin ada kejutan yg belanja/transaksi auto masuk undian grandprice gitu tanpa kita yg klaim kdng lupa, mksh.",5
"Shopeepay memang oke ,tapi kenapa limit Spinjam tak naik naik ,padahal pembayaran tepat waktu trus ,tak pernah telat waktu..",5
Taiiau masuk ribett no hp udah di masukan kode otp di kirim kita masukan masih juga salah padahal dikirim dan kita masukan aplikasi taiii ga layak di pake uni install aplikasi taaeee,1
Mana mau dia ngasih hdiah sama yang belum upgred,1
"Pertanggal 20-12-2024 saya baru sadar kalo saya rugi 130 satu pesanan gara2 pembeli ngajuin pengembalian padahal saya sudah kirim sesuai size dan warna yg pembeli pesan dan ongkir d tanggung penjual kan ga fer bgt merugikan penjual ,,,, mau mengajukan banding tapi harus ad bukti foto dari pertama. Packing smpe finising ...sedangkan pesenna ga cuma satu masa iya hari s motoiin/ vidioi satu2 tolong donk pak shope d perbaiki lagi kebijakan ya .. kami penjual cari untung bukan cari rugi !!!!!!!!!!!",1
kalau bisa Shopee pay terhubung dengan aplikasi dana,5
Shopeepay emang praktis dan simpel enak bisa kirim ke bank juga. Dan bisa juga untuk pembayaran.,5
"Saya suka bgt sama aplikasi shopeePay ini Sebelum transfer terpampang jelas GRATIS TRANSFER UNLIMITED eh pas mau trasfer Dibawah ada tulisan,biaya admin:2500 Terus guna aplikasi ke 2 soper ini buat apa kl sama aja",1
"Aplikasi sangat bagus tpi kalau ada maslah tidak bisa di atasi misalnya limit di di bekukan, tdk bisa di aktv kn kembali apapun itu alasannya",2
"Bingung dgn apk ini,saya 2x ga pernah telat bayar ,mau pinjem lagi di tolak dgn alasan kredit kurang baik,ya terus yg baik itu gimanaaaaaa ? Pdhl cuman 550k aja.... hadewwww",5
"Jika permainan berhadiah lami tidak boleh keyakinanku melatangnya,pembelian disopy membantu sekali, tapi sayang ada saja satu dua jenis yang tidak sesuai dengan keterangan nya",4
Mudah n mudah fitur2 bisa dipakai semua... Sangat membantu n tingkat kan terus kwalitas nya,5
"Sampai sekarang saldo saya tidak bisa di pake karena tidak bisa verifikasi ke nomor yang terdaftar di shopee pay.... mohon kebijaksanaannya buat team shopee agar di permudah verivikasi jangan lewat nomor telepon, tapi lewat email agar saya bisa menggunakan saldo saya... terima kasih sebelumnya....",2
Sayangnya..ga bisa transfer..harus premium..adakah apk sejenis ini yg bisa transfer kebank atau sebaliknya cukup daftar pake no hp ..???,3
Aplikasinya lemot banyak bug nya n secara tiba-tiba shopee pay d bekukan padahal belum pernah pakai buat pinjaman ..aneh bgt...,1
Beli pulsa jadi lebih ribet. Loading terus nggak kebeli kebeli. Setengah jam hanya nunggu loading. Eh pas di akhir trouble,1
"Banyak voucher nya TPI sayang cuma simbol aja tidak bisa digunakan cuma memberi harapan, kalau mau memberi ya, memberi , jangan pakai acara voucher tidak bisa digunakan, kasihan kami yang pemula",5
"Aplikasi apaan nih,masa dana Spinjam ga bisa dicariin, padahal udah masukin nama bank dan nomor rekening yang bener, malah no. Rekening gak terdaftar",1
Parah. Top Up sophee pay dari BTN ga langsung masuk. Katanya masih butuh verifikasi 1 x 24 jam. Padahal ga pinjam duit. Saya rubah rating kalo bisa masuk dalam 2 jam.,1
"Iklannya terus menerus, sekarang transfer ke semuan bank kena admin, tidak kaya yang dlu gratis, di iklan gratis, peniouan publik ini mah saya kasih bintang satu, kalow bisa di kembalikan kaya dlu biar bisa gratis, kalow emanh ada adminya tidak apa2 tapi jangan lasang iklan gdatis, itu namanya pembidohan dan peniouan kaka,,,",1
SHOPEELATER sangat membantuku disaat saya tidak punya dana bisa mencicil barang yang saya suka Terima kasih banyak SHOPEELATER.. Maju terus dalam melayani semua orang ❤️❤️❤️,5
"mau pakek paylater tapi ga bisa terkoneknya cuman ke shopee pay, sementara saldo kurang. padahal mau pakek paylater langsung saat beli2.",3
Sangat bagus barang dan produk nya,5
Tolonglah klo lagi dibutuhkan..Spinjam gak usah di PHPin.. Bikin males akhirnya pake Aplikasi Shopee nya.. klo tetep gak bisa ya saya hapus aja data saya..,5
"cs nya tidak membantu sama sekali, bolak-balik di suruh isi web form padahal web form nya itu-itu juga, padahal kendalanya hanya ada dugaan hack akun!",1
"Payah ada undangan ada notif pengajuan masih aja di tolak padahal saya juga pengguna seabank aktif transaksi /bulan bisa smpai 500 juta masih aja tidak dapat akses pinjaman, kalau gak bisa Paylater,seabank pinjam atau sopie pinjam gak usah kalian kirim info² aplikasi gak guna ini terlalu bnyak hoax dan mengambil keuntungan untuk sendiri",1
"Aplikasi ini parah banget yak, ga bisa login dah berkali-kali, di pencet login ada animasi loading nya udah diam disitu ga masuk masuk ke akunya parah bet",1
"dah lama di shopee untuk belanja buat dijual lagi, tapi tolonglah gak usah dikasih pinjaman sampai puluhan juta gitu, karena saya gak hobi utang belinya cash terus min",5
Terbaiklah shopeepay...kembangkan terus Apknya..sangat membantu sekali dalam masalah ekonomi masyarakat sekarang ini .dengan segala kebutuhan yang serba digital.dan bisa di andalkan,5
"Mengapa Data saya Selalu tidak di ACC saat mengajukan spaylater nya, padahal saya blom pernah pinjol dan data saya pun bagus bi cheking. Mohon bantuan nya min🙏",5
"Sangatt nyaman mudah dan sengat membantu, karna shopeepay plus bisa transfer ke semua bank, dan skeng fitur baru bisi krim ewallet, ke semua aplikasi ewallate",5
Shopee memang bagus .tp sayangnya pengajuan pinjaman 500 RB susah di Acc udah daftar 2 kali selama 2 bulan tp belum juga di Acc Desember juga mau mengajukan LG mudah mudahan di Acc . Padahal selama berbelanja aman aman saja tp kenapa di persulit,4
Tolong di perbaiki. Notifikasi saldo masuk nya lama masuk . Kadang juga ga ada notif . Hello developer Notif sangat penting !!!!,5
"Saya melakukan transfer shopeepay ke rekening status di shopeepay berhasil tapi dana belum masuk ke rekening sudah menunggu 1x12 jam masih belum masuk dan di suruh menungu lagi 1x24 jam, belum masuk juga",2
"Saya kasih bintang 2 dulu soal nya upgrade pengajuan spaylater dan spinjaman saya teloak terus padahal data-data saya sudah lengkap, mohon di tinjau masalah keluhan upgrade pengajuan spaylater dan spinjaman segera di perbaiki dan, mohon bantuan nya agar saya bisa memakai spaylater dan spinjaman, sekian terima kasih",2
cukup puas sih walaupun harusnya lebih ringan lagi..masalahnya waktu dibuka suka nge-lag dan kadang force close sendiri,4
"Promo besar²an,setiap mau digunakan promonya,selalu ada masalah,atau tidak bisa digunakan,jadi promonya seperti cuman buat daya tarik aja.",1
Aplikasi yang sangat bermanfaat .. Banyak fitur yang memudahkan saya dalam bertransaksi .. semua jdi mudah dengan aplikasi ini ..😁,5
Aneh setiap mau beli pulsa listrik klw lagi diskon pasti gak bisa .kenapa harus d diskon klw gak bisa d pake .ini bukan sekali 2x ya .,3
Upgrade ulasan tgl 15 saya baru saja daftar lagi dan langsung di tolak lagi. Dari bulan lalu sampai saya tungguin sampai tgl 15 bulan ini. Dan lagi sekarang saya harus nunggu sampai 19. Udah fix saya hapus. Aplikasi scam tidak jls pengajuan selalu di tolak.,1
"saya sudah dua hari menunggu transaksi di shopeepay,dan tidak masuk juga dan layanan sangat buruk tidak memberi detail permasalahan nya dan saya tidak akan lagi transakai menggunakan shopeepay",1
"Masih suka ada transaksi yang gagal menggunakan metode paylater dan saldo 3 hari setelah laporan baru di refunds, bahaya banget kalau engak di hubungi pihak cs bisa bisa masuk tagihan",3
"pqs di gunain OTP tidak sampai masalah jaringan,pas di gunain lg ""terlalu sering mencoba"" gak jlas tunggu sampai kapan bisa digunain",1
"Pelayanan nya bagus 👍keren ,tapi maaf setelah lama tidak menggunakan shopeepay akun saya di batasi dan tidak bisa melakukan pembelian bahkan hingga penarikan terimakasih",1
Bener2 sangat mempermudah dan membantu.. Skali klik langsung bisa CO.. Ayok manteman jangan ragu pakek shopeepay.. discount nya melimpah ruah.. Intix pasti untung. Mksh shopeepay,5
"sangat memuaskan,,mending ini si dari pada OVO setiap top up ada biaya admin,fitur lengkap ada tranver virtual akun dan e wallet sangat suka dengan shopepay good good ini adalah e wallet terbaik menurut saya😊",5
"Mau beli token pake paylater tapi tidak bisa karena ada notifikasi TRANSAKSI INI TIDAK MEMENUHI SYARAT, padahal biasanya mudah, pembayaranpun tepat waktu",3
"Puass sekali pakai aplikasi easycash.. dan pelayanan ny pun sangat baik, Ramah dan respon ny sangat cepat sekali. Trmksh",5
"Aplikasinya bagus banget mudah di pahami, tapi sedikit agak lemod mungkin jaringan jg, mohon di perbaiki, terimakasih🙏🏻",5
Aplikasinya ga berat. Beli apa² juga jadi mudah. Semoga bisa jadi lebih baik dan lebih banyak promo tentunya.... 😁,5
Hati2 guys. Aplikasi yang kurang aman karena otomatis singkron dengan google tanpa ada pin ataupun yang lain. Mending aplikasi Shopee ecommer ny,1
"Hallo saya kasih ulasan bintang 5 bukan berarti bagus,mohon dong pihak Shope pay masa baru telat 1 hari di wa di ancem akan dibikin buruk data saya dan di blokir DRI OJK,hmmm lngsng saya bayar hari itu juga padahal saya lgi di timpa musibah!!!!!!",5
"Sayang sekali padahal limit spay latter masih ada, tapi ketika mau scan pake qris tidak bisa menggunakan limitnya padahal merchant tersebut dari shoope",3
"Aneh cuy, paylater kan harusnya kredit konsumtif ya, tapi di BI checking kok jadi kredit produktif. Saya bulan lalu ada pinjaman bank KUR jadi ga bisa mengajukan lagi gara gara ini 🗿",1
"Sebenarnya suka banget sama shopeepay..tp knp stiap top up shopee pay.. saldonya selalu dipotong 1000..katanya bebas biaya admin..tp dipotong terus 1000 lbh baik dibilang dr awal ada biaya admin,dr0d merugikan seperti ini",4
"Mudah,Cepat dan tepat",5
"Shopee makin hari makin pro ke buyer , kebijakannya sangat merugikan bagi para seller , dimana seller itu dikenakan admin , layanan, iklan dengan semua itu masih mengutamakan kepentingan buyer , buyer sekrg ga ada otaknya pun bukan diberikan hukaman tegass . Bukan beli paket cod udh dibuka bisa ajukan pengembalian barang kn konyol ketentuan Gini. Dihargai lah seller buyer yang hanya bayar layanan itu pun malah diprioritaskan jelekk ketentuan Shopee 👎👎",1
"Aplikasinya tidak aman, tiba2 akunnya tidak aktif padahal ada dana didalamnya. Saya akan edit ulasan ini kalau akun dan dana saya kembali",1
Sangat mempermudah transaksi,5
"Jelek, susah banget mau bayar pakek saldo shopepaynya padahal pin nya udah bener tetap aja salah dan gagal terus.",1
"sial.. ku kira beneran gratis trasfer bank.. rupany akena potongan 2500, haaah yah sudah lah anggap aja bayar untuk gratis ongkir.. yang arti nya di shopee tuh gak ada gratis² nya",1
ini sosmednya ig apa bukan lewat email bisa ga,3
Bintang 1 aja....karena limit shopee nya gak bisa di gunakan.....padahal saya sering belanja....sudah member gold lagi....eh....masih saja belom bisa di pakai,1
"Nyesel sih, dipikir bakalan mirip fiturnya kayak di Shopee. Beli pulsa 3 kali nunggunya satu jam lebih, 2 kalinya gagal. Udah shopeekoinnya berkurang, nyesel bgt. Bad",2
Bagus & mudah.. 👍👍,4
"setiap mau pesen pasti ada malasah terus ,diribetin teruss ,mana udah lagi laper laper .Pasti setiap mau co ,ada masalahh mulu ahhhh",3
saran saya untuk isi saldo gratis in aja tanpa admin biar menghemat juga kaya apk e wallet sebelah kalo isi saldo gratis tanpa potongan apapun. Dan fitur transper saldo e wallet belum ada,5
"katanya top up minimal 50rb gaakan kena biaya admin dari shopeepay eh pas top up 400rb malah saldo kepotong 1rb jd tinggal 399rb, shopee tolong ya jgn ambil keuntungan dari saldo krn kita juga butuh saldonya",2
"Sangat populer di sosmed, banyak fitur fitur yang memudahkan dalam pembayaran berbagai macam transaksi dan banyak pula diskonnya, semoga ke depanya banyak lagi promo promo yang diterbitkan, terima kasih.",5
saya mau bayar tagihan....tapi knpa pas mau bayar metode pilihan bayarnya gak bisa digunakan....tolong donk....soalnya saya udah telat bayar gara gara masalah ini....,5
Sayang sekali ya ribet nya di aplikasi ini itu karenaaaa nggak bisa transfer ke e-wallet lain.. mohon diperbaiki yaa shopee pay..,3
Mempermudah penggunaan....slalu melayani dngn baik para customer mau yang lama atau yg baru menggunakan apk trsbut dan mempertahankan itu trmksh....,5
"Aplikasinya udah bagus, tapi berat kaya DANA.. Belum ada yang mengalahkan keringan aplikasi OVO, bahkan di hp RAM 2GB OVO sangat ringan seperti mambuka Facebook Lite",1
"Barusan install buat isi pulsa. Dari apk shopee sendiri dpt voucher cashback 4% min belanja 0-60 rb lewat apk shopeepay ini bisa terpakai vouchernya, eh pas install coba beli pulsa dan pake vouchernya, dikembalikan dong saldonya, pulsa gk masuk"". Udh 2x percobaan kyk gitu",1
